Id   |Name                     |!|Country                                   |Sponsor                                         |Host                                           |Distance  |Latency
22962|Mirny                    | |Russia                                    |Svyaz Energo LLC                                |st2.sv-en.ru:8080                              |5262185.0 |0
25844|Irskutsk                 | |Russia                                    |OOO IRCN                                        |speedtest.bars-telecom.ru:8080                 |5323929.8 |0
18543|Irkutsk                  | |Russia                                    |Baikal Teleport                                 |speedtest.bteleport.ru:8080                    |5324792.9 |0
19636|Irkutsk                  | |Russia                                    |Orion telecom, Ltd                              |speedtest.irk.orionnet.ru:8080                 |5324792.9 |0
4734 |Irkutsk                  | |Russia                                    |Svyztranzit                                     |acc.stranzit.ru:8080                           |5324792.9 |0
4482 |Ulan-Ude                 | |Russia                                    |Rostelecom                                      |ulan-ude.speedtest.rt.ru:8080                  |5541922.0 |0
26131|Ulan-Ude                 | |Russia                                    |DOM.RU                                          |speedtest.ulu.ertelecom.ru:8080                |5542912.5 |0
23636|Olekminsk                | |Russia                                    |LLC "Positive"                                  |myolekminsk.ru:8080                            |5680226.7 |0
19026|Chita                    | |Russia                                    |Mig-service Chita                               |speedtest.migchita.ru:8080                     |5860501.7 |0
4480 |Yakutsk                  | |Russia                                    |Rostelecom                                      |yakutsk.speedtest.rt.ru:8080                   |5967248.8 |0
21607|Yakutsk                  | |Russia                                    |Bridge-Telecom, Ltd                             |speedtest.bridge-telecom.ru:8080               |5967248.8 |0
23101|Neryungri                | |Russia                                    |TTK                                             |speedtest2.neryungri.ru:8080                   |6126772.7 |0
4484 |Blagoveshchensk          | |Russia                                    |Rostelecom                                      |blagoveshchensk.speedtest.rt.ru:8080           |6731435.5 |0
23159|Blagoveshchensk          | |Russia                                    |GoodNet                                         |iperf2.goodnet.su:8080                         |6739897.3 |0
22199|Khabarovsk               | |Russia                                    |Pautina-LTD                                     |st.pautina-telecom.ru:8080                     |7262582.7 |0
26129|Khabarovsk               | |Russia                                    |DOM.RU                                          |speedtest.khb.ertelecom.ru:8080                |7262582.7 |0
20951|Vladivostok              | |Russia                                    |Zelenaya.net                                    |speedtest.vladivostok.zelenaya.net:8080        |7544121.4 |0
25204|Vladivostok              | |Russia                                    |Rostelecom                                      |vvosp1.dv.rt.ru:8080                           |7545092.4 |0
17765|Natal                    | |BR                                        |ED-LINK TELECOM                                 |speedtest.ed-linkrn.com.br:8080                |8396756.9 |0
17581|São Gonçalo do Amarante  | |BR                                        |inetconect                                      |sp1.inetconect.com.br:8080                     |8405098.4 |0
16665|João Pessoa              | |BR                                        |Tely                                            |speedtest.tely.com.br:8080                     |8496525.8 |0
17532|Itapaje                  | |BR                                        |VibeNet Telecom                                 |www.vibenet.net.br:8080                        |8497875.9 |0
17287|Recife                   | |BR                                        |Netlink Soluções                                |sp1.netlinksolucoes.com.br:8080                |8585245.7 |0
17495|Mucambo                  | |BR                                        |INFORLINK MUCAMBO                               |speedtest.inforlinkmucambo.com.br:8080         |8585303.8 |0
17149|Camaragibe               | |BR                                        |RJTECNOLOGIA                                    |ookla.rjtecnologia-pe.net.br:8080              |8587715.9 |0
16638|Camaragibe               | |BR                                        |BBG Telecom                                     |speedtest.bbgtelecom.com.br:8080               |8587715.9 |0
17172|Arcoverde                | |BR                                        |Gznet Provedor                                  |sp1.dktelecom.net.br:8080                      |8754634.2 |0
