Id   |Name                         |!|Country                                   |Sponsor                                                              |Host                                                    |Distance  |Latency
11273|Skalbmierz                   |+|Poland                                    |PHU ADAMEK                                                           |skalbmierz.com:8080                                     |272189.2  |0
2109 |Lukow                        |+|Poland                                    |FERO                                                                 |speedtest.feromedia.pl:8080                             |273424.0  |0
22822|Łuków                        |+|Poland                                    |FURORA.PL (LIQUID SYSTEMS Sp. z o.o.)                                |speedtest2.furora.pl:8080                               |273424.0  |0
12478|Kielce                       |+|Poland                                    |Netcity                                                              |speedtest.netcity.pl:8080                               |277091.3  |0
20983|Kielce                       |+|Poland                                    |DSK Piotr Chrobot                                                    |speedtest.dsk-kielce.pl:8080                            |277091.3  |0
16181|Khmelnik                     |+|Ukraine                                   |VinAsterisk                                                          |vinasterisk.net:8080                                    |277824.4  |0
3376 |Niepolomice                  |+|Poland                                    |Fiberway Sp. z o.o.                                                  |test.fiberway.pl:8080                                   |280021.7  |0
11854|Suceava                      |+|Romania                                   |Stefan cel Mare University of Suceava                                |speedtest1.usv.ro:8080                                  |280801.2  |0
8390 |Jedrzejow                    |+|Poland                                    |Proneteus Sp z o.o.                                                  |spdt1.proneteus.pl:8080                                 |288447.3  |0
5170 |Botosani                     |+|Romania                                   |Device Systems SRL                                                   |www.bronxnet.ro:8080                                    |290153.1  |0
2673 |Nowy Targ                    |+|Poland                                    |Firma H.U. KOMPEX                                                    |www.hosting.kompex.pl:8080                              |293762.2  |0
24548|Arnót                        |+|Hungary                                   |O&T Kft                                                              |speed.sajoktv.hu:8080                                   |295529.8  |0
11239|Siedlce                      |+|Poland                                    |NEANET                                                               |speed1.neanet.pl:8080                                   |298573.9  |0
9510 |Krakow                       |+|Poland                                    |ClassCom sp. z o.o.                                                  |speedtest.classcom.pl:8080                              |300126.8  |0
